gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Bcell	HighPseudotime_tumour	LowPseudotime_tumour	MidPseudotime_tumour	Myeloid	Stromal	Tcell
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	3.533	1.563	1.848	1.57	2.757	1.261	4.01
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	3.533	1.563	1.848	1.57	2.757	1.261	4.01
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.004	0.128	0.375	0.083	0.019	0.0	0.0
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.0	0.156	0.029	0.001	0.084	0.0	0.0
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	0.025	2.144	1.268	2.433	1.325	1.497	0.388
LTBR	P36941	False	TNR3_HUMAN		CPI-SS0859C173B	0.025	2.144	1.268	2.433	1.325	1.497	0.388
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	0.887	0.698	0.354	0.458	1.926	1.033	1.108
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0C28FEC7D	0.887	0.698	0.354	0.458	1.926	1.033	1.108
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS019C98396	0.887	0.698	0.354	0.458	1.926	1.033	1.108
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.887	0.698	0.354	0.458	1.926	1.033	1.108
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.887	0.698	0.354	0.458	1.926	1.033	1.108
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.887	0.698	0.354	0.458	1.926	1.033	1.108
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0B89DD8C1	2.743	0.125	0.005	0.026	0.239	0.0	0.0
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0C412B7DE	2.743	0.125	0.005	0.026	0.239	0.0	0.0
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS095E52E66	0.385	0.116	0.012	0.029	0.249	0.0	0.124
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS059EEFDC6	0.385	0.116	0.012	0.029	0.249	0.0	0.124
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.505	4.445	2.912	3.817	1.893	1.427	1.464
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.051	0.646	0.616	0.748	0.007	0.301	0.059
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.051	0.646	0.616	0.748	0.007	0.301	0.059
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	0.0	0.735	0.218	0.393	0.25	0.296	0.104
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.0	0.735	0.218	0.393	0.25	0.296	0.104
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.0	0.0	0.0	0.001	0.0	0.011	0.003
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.0	0.0	0.0	0.001	0.0	0.011	0.003
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0830C7910	0.0	0.055	0.128	0.017	0.0	0.0	0.0
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS037E6BEDF	0.0	0.055	0.128	0.017	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	0.0	0.0	0.045	0.0	0.015	0.0	0.004
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	0.0	0.0	0.045	0.0	0.015	0.0	0.004
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	0.0	0.0	0.045	0.0	0.015	0.0	0.004
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0008137B6	0.0	0.0	0.045	0.0	0.015	0.0	0.004
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	0.0	0.0	0.045	0.0	0.015	0.0	0.004
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS073811AB3	0.224	0.032	0.0	0.007	0.024	0.091	0.0
MC4R	P32245	False	MC4R_HUMAN		CPI-SS098F8DB82	0.0	0.0	0.0	0.0	0.0	0.0	0.005
MC5R	P33032	False	MC5R_HUMAN		CPI-SS0BE6DBE1A	0.0	0.0	0.04	0.0	0.0	0.0	0.0
MC3R	P41968	False	MC3R_HUMAN		CPI-SS0B1F94CD2	0.0	0.0	0.0	0.012	0.0	0.0	0.0
MC2R	Q01718	False	ACTHR_HUMAN		CPI-SS0C0E2C69C	0.0	0.0	0.0	0.0	0.004	0.0	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	0.088	0.11	0.057	0.11	0.042	0.094	0.035
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS0E9F84F1F	0.02	0.154	0.217	0.147	0.108	0.0	0.057
MARCO	Q9UEW3	False	MARCO_HUMAN		CPI-SS0DF5E47DB	0.027	0.198	0.014	0.073	0.692	0.106	0.0
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.176	1.947	1.239	1.234	2.611	1.234	0.334
CCL3	P10147	False	CCL3_HUMAN		CPI-SS04318D03E	2.189	0.786	0.059	0.208	6.228	0.105	3.029
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0AFE077D8	1.989	1.088	0.044	0.309	6.403	0.757	3.88
CCL2	P13500	False	CCL2_HUMAN		CPI-SS03165AD8C	0.049	0.763	0.302	0.212	4.286	2.158	0.224
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0AE4CF4E7	0.594	0.666	0.225	0.351	4.528	1.557	5.34
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0DA291AD9	0.594	0.666	0.225	0.351	4.528	1.557	5.34
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS073B0CE7A	0.806	0.281	0.063	0.067	3.517	0.072	1.198
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS073B0CE7A	0.806	0.281	0.063	0.067	3.517	0.072	1.198
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0BE8BE8E9	0.006	0.068	0.033	0.007	3.914	0.526	0.116
CCL8	P80075	False	CCL8_HUMAN		CPI-SS09AFCF898	0.006	0.068	0.033	0.007	3.914	0.526	0.116
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0F8C2FA91	0.006	0.068	0.033	0.007	3.914	0.526	0.116
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0E7EDE823	0.006	0.068	0.033	0.007	3.914	0.526	0.116
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0DFAF1FE2	0.006	0.068	0.033	0.007	3.914	0.526	0.116
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0ADA38C78	0.0	0.0	0.007	0.0	2.414	0.0	0.03
CCL7	P80098	False	CCL7_HUMAN		CPI-SS008EB600F	0.0	0.0	0.007	0.0	2.414	0.0	0.03
CCL7	P80098	False	CCL7_HUMAN		CPI-SS08B91FD2A	0.0	0.0	0.007	0.0	2.414	0.0	0.03
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0CBA3DA0D	0.0	0.0	0.007	0.0	2.414	0.0	0.03
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0B186A32C	0.0	0.0	0.007	0.0	2.414	0.0	0.03
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0638E0E29	0.0	0.0	0.007	0.0	2.414	0.0	0.03
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS045A5FC60	0.0	0.0	0.011	0.0	0.254	0.0	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS059CC19A3	0.0	0.0	0.011	0.0	0.254	0.0	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS0FA7A69D9	0.0	0.0	0.011	0.0	0.254	0.0	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS06B0861F1	0.0	0.047	0.0	0.0	2.912	0.0	0.031
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0C98C08DA	0.0	0.047	0.0	0.0	2.912	0.0	0.031
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0B887F7AC	0.0	0.047	0.0	0.0	2.912	0.0	0.031
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0EDD062F7	0.0	0.047	0.0	0.0	2.912	0.0	0.031
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS091B461CB	0.056	0.644	0.769	0.496	0.018	0.022	0.286
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS05B92CCC4	0.056	0.644	0.769	0.496	0.018	0.022	0.286
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS064C772FE	0.056	0.644	0.769	0.496	0.018	0.022	0.286
CCL27	Q9Y4X3	False	CCL27_HUMAN		CPI-SS0D34B5517	0.0	0.019	0.0	0.041	0.0	0.0	0.0
CCL27	Q9Y4X3	False	CCL27_HUMAN		CPI-SS0B2979A10	0.0	0.019	0.0	0.041	0.0	0.0	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS092C1B321	0.018	0.0	0.076	0.0	0.309	0.151	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS04EE957D8	0.018	0.0	0.076	0.0	0.309	0.151	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS0815A0EE0	0.018	0.0	0.076	0.0	0.309	0.151	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS09199F78C	0.0	0.052	0.0	0.0	0.389	0.0	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0D57FCA8C	0.0	0.052	0.0	0.0	0.389	0.0	0.0
CCL18	P55774	False	CCL18_HUMAN		CPI-SS041751A4D	0.0	0.022	0.0	0.0	2.419	0.03	0.101
CCL18	P55774	False	CCL18_HUMAN		CPI-SS03188FD02	0.0	0.022	0.0	0.0	2.419	0.03	0.101
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS0C84DF380	0.0	0.0	0.006	0.0	0.0	0.0	0.0
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS006C89002	0.0	0.0	0.006	0.0	0.0	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	2.338	0.563	0.049	0.36	2.75	0.092	3.297
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	7.01	2.394	1.094	1.579	4.912	0.429	6.25
OXTR	P30559	False	OXYR_HUMAN		CPI-SS04B547174	0.095	0.125	0.179	0.28	0.095	0.0	0.091
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS032AD1183	0.029	0.042	0.106	0.002	0.002	0.51	0.009
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.111	4.376	4.103	4.866	0.316	0.748	0.266
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.02	0.851	1.311	1.134	0.326	0.195	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0FC42EC80	0.02	0.851	1.311	1.134	0.326	0.195	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.02	0.851	1.311	1.134	0.326	0.195	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.02	0.851	1.311	1.134	0.326	0.195	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.02	0.851	1.311	1.134	0.326	0.195	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS004C23DCE	0.001	1.345	0.596	1.193	0.257	0.777	0.277
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.769	2.343	2.44	2.122	0.389	1.29	0.5
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.656	1.48	0.798	1.192	0.521	0.046	0.54
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.262	0.248	0.008	0.068	3.382	0.264	0.016
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.103	1.381	1.209	1.392	0.165	0.642	0.157
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.103	1.381	1.209	1.392	0.165	0.642	0.157
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.103	1.381	1.209	1.392	0.165	0.642	0.157
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.103	1.381	1.209	1.392	0.165	0.642	0.157
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	0.0	0.129	0.002	0.016	0.0	0.0	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.0	0.129	0.002	0.016	0.0	0.0	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	0.0	0.129	0.002	0.016	0.0	0.0	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.0	0.129	0.002	0.016	0.0	0.0	0.0
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.045	0.364	0.645	0.608	0.411	0.532	0.003
BAG6	P46379	False	BAG6_HUMAN		CPI-SS027AFFC0E	1.874	3.454	3.058	2.861	1.267	2.844	1.846
NCR3LG1	Q68D85	False	NR3L1_HUMAN		CPI-SS0F94547B2	0.188	0.177	0.281	0.131	0.28	0.0	0.136
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	6.066	8.041	7.414	7.852	5.791	5.259	5.369
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.0	0.983	1.286	0.796	1.949	0.505	0.095
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.0	0.983	1.286	0.796	1.949	0.505	0.095
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.0	0.0	0.0	0.0	0.0	0.007	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.314	1.078	0.317	0.718	0.233	0.49	0.086
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.314	1.078	0.317	0.718	0.233	0.49	0.086
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.314	1.078	0.317	0.718	0.233	0.49	0.086
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.01	0.088	0.044	0.156	0.295	0.347	0.123
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.01	0.088	0.044	0.156	0.295	0.347	0.123
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.01	0.088	0.044	0.156	0.295	0.347	0.123
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.01	0.088	0.044	0.156	0.295	0.347	0.123
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.01	0.088	0.044	0.156	0.295	0.347	0.123
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.01	0.088	0.044	0.156	0.295	0.347	0.123
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.0	0.0	0.042	0.049	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.0	0.0	0.042	0.049	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.0	0.0	0.042	0.049	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.0	0.0	0.042	0.049	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.0	0.0	0.042	0.049	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.0	0.0	0.042	0.049	0.0	0.0	0.0
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.05	0.185	0.201	0.227	0.008	0.244	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.081	1.486	0.991	1.035	0.181	0.098	0.071
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.081	1.486	0.991	1.035	0.181	0.098	0.071
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.13	1.358	1.379	1.746	0.402	1.981	0.692
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.13	1.358	1.379	1.746	0.402	1.981	0.692
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.13	1.358	1.379	1.746	0.402	1.981	0.692
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.13	1.358	1.379	1.746	0.402	1.981	0.692
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS012CCE326	0.13	1.358	1.379	1.746	0.402	1.981	0.692
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.01	0.725	0.777	0.649	0.29	0.233	0.061
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.003	0.106	0.012	0.081	0.147	0.008	0.221
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.026	0.68	0.544	0.7	0.003	0.011	0.005
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.026	0.68	0.544	0.7	0.003	0.011	0.005
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.026	0.68	0.544	0.7	0.003	0.011	0.005
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0DF162C10	0.026	0.68	0.544	0.7	0.003	0.011	0.005
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05E6D620E	0.222	1.673	1.249	1.52	0.041	0.087	0.366
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS09F973C1A	0.222	1.673	1.249	1.52	0.041	0.087	0.366
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS041888D39	0.222	1.673	1.249	1.52	0.041	0.087	0.366
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS02B285B4D	0.222	1.673	1.249	1.52	0.041	0.087	0.366
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS04C396C5D	0.0	0.0	0.0	0.031	0.141	0.0	0.109
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS052127A00	0.0	0.0	0.0	0.031	0.141	0.0	0.109
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.011	0.0	0.041	0.058	0.0	0.016	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS08B85996F	0.011	0.0	0.041	0.058	0.0	0.016	0.0
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.049	3.734	3.036	3.131	0.572	1.35	0.228
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.292	0.371	0.136	0.247	0.0	0.0	0.399
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	2.798	5.081	4.746	5.217	6.211	4.872	2.137
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	2.798	5.081	4.746	5.217	6.211	4.872	2.137
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	2.243	0.35	0.091	0.254	0.716	0.516	1.677
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	2.243	0.35	0.091	0.254	0.716	0.516	1.677
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	2.243	0.35	0.091	0.254	0.716	0.516	1.677
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	0.157	0.478	0.363	0.289	2.41	0.421	0.01
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.0	0.153	0.086	0.135	0.109	0.0	0.002
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS04861AD1A	0.0	0.27	0.287	0.472	0.025	0.258	0.137
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS055B305F1	0.0	0.013	0.0	0.0	0.795	0.0	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0A2949959	0.0	0.013	0.0	0.0	0.795	0.0	0.0
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0A2D7895C	0.135	3.633	1.821	3.476	0.642	0.7	0.654
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0322747C2	0.135	3.633	1.821	3.476	0.642	0.7	0.654
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS08C411721	0.135	3.633	1.821	3.476	0.642	0.7	0.654
CEACAM8	P31997	False	CEAM8_HUMAN		CPI-SS0CCDBBBC0	0.026	0.01	0.0	0.051	0.0	0.077	0.096
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS0D449DE26	0.0	0.09	0.066	0.259	0.459	0.0	0.106
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS042EB8C7A	0.0	0.09	0.066	0.259	0.459	0.0	0.106
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS043E0F61D	0.0	0.09	0.066	0.259	0.459	0.0	0.106
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS05D406038	0.0	0.09	0.066	0.259	0.459	0.0	0.106
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS085C150CE	0.0	0.09	0.066	0.259	0.459	0.0	0.106
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS079DDF890	0.16	0.179	0.144	0.169	0.152	0.077	1.143
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS0B0CF0EDF	0.16	0.179	0.144	0.169	0.152	0.077	1.143
TNFRSF12A	Q9NP84	False	TNR12_HUMAN		CPI-SS02EF3E1BA	0.367	3.389	1.409	2.845	1.162	3.084	0.468
TNFRSF6B	O95407	False	TNF6B_HUMAN		CPI-SS029C6E8FA	0.011	0.13	0.057	0.0	0.104	0.147	0.0
TNFRSF6B	O95407	False	TNF6B_HUMAN		CPI-SS0B9DC75DD	0.011	0.13	0.057	0.0	0.104	0.147	0.0
GNRHR	P30968	False	GNRHR_HUMAN		CPI-SS0D9EFC4F7	0.017	0.193	0.227	0.104	0.148	0.0	0.107
GPRC5B	Q9NZH0	False	GPC5B_HUMAN		CPI-SS08A819670	0.027	1.714	3.444	2.202	0.873	1.895	0.394
HCRTR1	O43613	False	OX1R_HUMAN		CPI-SS084816B12	0.007	0.031	0.0	0.0	0.0	0.0	0.0
HCRTR2	O43614	False	OX2R_HUMAN		CPI-SS02461AE98	0.0	0.0	0.0	0.008	0.0	0.0	0.0
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.061	0.145	0.004	0.028	0.269	0.203	0.186
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.0	0.149	0.168	0.113	0.879	0.381	0.156
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	0.0	0.067	0.015	0.043	0.001	0.0	0.001
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS082AD7B6A	0.239	0.249	0.891	0.417	0.418	0.635	0.067
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.809	0.147	0.033	0.049	0.639	0.0	0.648
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.003	0.182	0.569	0.461	0.0	0.168	0.0
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.0	0.856	2.635	1.425	0.013	0.0	0.0
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS05E001125	0.0	0.004	0.014	0.0	0.0	0.0	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.0	0.0	0.0	0.0	0.099	0.013	0.0
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS0FC0CA5ED	0.0	0.031	0.0	0.002	0.0	0.0	0.0
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.0	0.035	0.002	0.0	0.057	0.014	0.0
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.0	0.035	0.002	0.0	0.057	0.014	0.0
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	2.599	3.619	3.244	2.895	3.006	4.327	4.545
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.002	0.234	0.118	0.158	0.224	0.0	0.185
CLEC4M	Q9H2X3	False	CLC4M_HUMAN		CPI-SS0829B8FD2	0.0	0.003	0.0	0.0	0.0	0.0	0.0
CLEC4M	Q9H2X3	False	CLC4M_HUMAN		CPI-SS00F979E99	0.0	0.003	0.0	0.0	0.0	0.0	0.0
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	0.003	0.174	0.531	0.244	2.54	0.671	0.592
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	0.003	0.174	0.531	0.244	2.54	0.671	0.592
C3AR1	Q16581	False	C3AR_HUMAN		CPI-SS03E48EFEA	0.0	0.081	0.085	0.033	2.918	0.588	0.046
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E273233	2.101	1.277	0.928	0.68	1.974	0.774	1.882
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS0FF6CFDCA	2.101	1.277	0.928	0.68	1.974	0.774	1.882
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS079728E8B	2.101	1.277	0.928	0.68	1.974	0.774	1.882
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E7587E4	2.101	1.277	0.928	0.68	1.974	0.774	1.882
AGTR1	P30556	False	AGTR1_HUMAN		CPI-SS05996C8FD	0.005	0.043	0.325	0.262	0.129	0.087	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS00581282E	0.052	0.062	0.131	0.022	0.806	0.239	0.061
C5AR2	Q9P296	False	C5AR2_HUMAN		CPI-SS0A7E3A1AF	0.003	0.051	0.178	0.081	0.074	0.0	0.019
BDKRB1	P46663	False	BKRB1_HUMAN		CPI-SS075D9B9AD	0.0	0.397	0.058	0.08	0.0	0.201	0.0
LHCGR	P22888	False	LSHR_HUMAN		CPI-SS033180726	0.0	0.019	0.014	0.0	0.0	0.252	0.0
PRLR	P16471	False	PRLR_HUMAN		CPI-SS00689751B	0.058	3.109	3.173	2.549	0.021	0.902	0.073
PRLR	P16471	False	PRLR_HUMAN		CPI-SS0A606E2DA	0.058	3.109	3.173	2.549	0.021	0.902	0.073
GHR	P10912	False	GHR_HUMAN		CPI-SS0ACD3CCEE	0.0	0.249	0.382	0.181	0.015	0.0	0.006
ASGR1	P07306	False	ASGR1_HUMAN		CPI-SS01963C4CA	0.025	0.021	0.056	0.0	0.096	0.0	0.0
PTH2R	P49190	False	PTH2R_HUMAN		CPI-SS012B216F6	0.0	0.124	0.344	0.026	0.0	0.061	0.0
PTH1R	Q03431	False	PTH1R_HUMAN		CPI-SS0483CE4ED	0.014	0.0	0.0	0.0	0.0	0.394	0.0
PRLHR	P49683	False	PRLHR_HUMAN		CPI-SS058E608D0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C6448B94	0.243	0.228	0.101	0.267	0.827	0.008	0.191
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0C1F25516	0.015	2.373	0.344	0.914	0.281	0.329	0.351
