gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B_cell	DC	EC	Fibroblast	HighPseudotime_tumour	LowPseudotime_tumour	Mast	MidPseudotime_tumour	Myeloid	T_cell
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS019C98396	0.472	0.489	0.424	0.239	0.136	0.325	0.619	0.149	0.629	0.6
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.472	0.489	0.424	0.239	0.136	0.325	0.619	0.149	0.629	0.6
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.472	0.489	0.424	0.239	0.136	0.325	0.619	0.149	0.629	0.6
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.472	0.489	0.424	0.239	0.136	0.325	0.619	0.149	0.629	0.6
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0B89DD8C1	0.312	0.068	0.002	0.002	0.009	0.003	0.0	0.02	0.001	0.001
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0C412B7DE	0.312	0.068	0.002	0.002	0.009	0.003	0.0	0.02	0.001	0.001
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS095E52E66	0.024	0.079	0.239	0.037	0.013	0.012	0.036	0.004	0.113	0.024
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS059EEFDC6	0.024	0.079	0.239	0.037	0.013	0.012	0.036	0.004	0.113	0.024
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.017	0.023	0.154	0.082	0.064	0.097	0.027	0.053	0.054	0.041
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.005	0.009	0.002	0.003	0.018	0.027	0.008	0.018	0.003	0.138
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.005	0.009	0.002	0.003	0.018	0.027	0.008	0.018	0.003	0.138
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	0.0	0.134	0.119	0.072	0.01	0.009	0.0	0.006	0.013	0.001
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.0	0.134	0.119	0.072	0.01	0.009	0.0	0.006	0.013	0.001
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.0	0.0	0.002	0.067	0.004	0.0	0.0	0.001	0.0	0.001
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.0	0.0	0.002	0.067	0.004	0.0	0.0	0.001	0.0	0.001
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0008137B6	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS073811AB3	0.005	0.009	0.0	0.026	0.002	0.002	0.0	0.002	0.002	0.01
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.0	0.0	0.013	0.005	0.001	0.0	0.0	0.001	0.0	0.0
MC4R	P32245	False	MC4R_HUMAN		CPI-SS09CF5B145	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MC4R	P32245	False	MC4R_HUMAN		CPI-SS098F8DB82	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MC5R	P33032	False	MC5R_HUMAN		CPI-SS0CC136A8D	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
MC5R	P33032	False	MC5R_HUMAN		CPI-SS0BE6DBE1A	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	0.006	0.009	0.01	0.041	0.042	0.024	0.043	0.025	0.01	0.007
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS033A27302	0.0	0.0	0.014	0.0	0.001	0.0	0.0	0.001	0.0	0.0
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS0E9F84F1F	0.0	0.0	0.014	0.0	0.001	0.0	0.0	0.001	0.0	0.0
MARCO	Q9UEW3	False	MARCO_HUMAN		CPI-SS0DF5E47DB	0.001	0.047	0.003	0.001	0.04	0.003	0.0	0.016	0.373	0.002
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.039	0.562	0.056	0.093	0.147	0.159	0.606	0.101	1.03	0.012
CCL3	P10147	False	CCL3_HUMAN		CPI-SS04318D03E	0.024	0.221	0.012	0.01	0.07	0.005	0.004	0.042	1.475	0.239
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0AFE077D8	0.084	0.309	0.041	0.025	0.134	0.022	0.075	0.109	1.279	1.062
CCL2	P13500	False	CCL2_HUMAN		CPI-SS03165AD8C	0.015	0.101	0.145	0.397	0.167	0.019	0.168	0.088	1.366	0.015
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0AE4CF4E7	0.14	0.074	0.076	0.084	0.213	0.025	0.067	0.213	0.328	1.991
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0DA291AD9	0.14	0.074	0.076	0.084	0.213	0.025	0.067	0.213	0.328	1.991
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS073B0CE7A	0.004	0.122	0.001	0.002	0.016	0.003	0.006	0.01	0.605	0.084
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0BE8BE8E9	0.003	0.001	0.018	0.047	0.035	0.004	0.0	0.024	0.551	0.004
CCL8	P80075	False	CCL8_HUMAN		CPI-SS09AFCF898	0.003	0.001	0.018	0.047	0.035	0.004	0.0	0.024	0.551	0.004
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0F8C2FA91	0.003	0.001	0.018	0.047	0.035	0.004	0.0	0.024	0.551	0.004
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0E7EDE823	0.003	0.001	0.018	0.047	0.035	0.004	0.0	0.024	0.551	0.004
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0DFAF1FE2	0.003	0.001	0.018	0.047	0.035	0.004	0.0	0.024	0.551	0.004
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0ADA38C78	0.002	0.001	0.002	0.002	0.019	0.002	0.0	0.006	0.279	0.003
CCL7	P80098	False	CCL7_HUMAN		CPI-SS008EB600F	0.002	0.001	0.002	0.002	0.019	0.002	0.0	0.006	0.279	0.003
CCL7	P80098	False	CCL7_HUMAN		CPI-SS08B91FD2A	0.002	0.001	0.002	0.002	0.019	0.002	0.0	0.006	0.279	0.003
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0CBA3DA0D	0.002	0.001	0.002	0.002	0.019	0.002	0.0	0.006	0.279	0.003
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0B186A32C	0.002	0.001	0.002	0.002	0.019	0.002	0.0	0.006	0.279	0.003
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0638E0E29	0.002	0.001	0.002	0.002	0.019	0.002	0.0	0.006	0.279	0.003
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS045A5FC60	0.002	0.002	0.538	0.003	0.001	0.0	0.002	0.003	0.001	0.002
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS059CC19A3	0.002	0.002	0.538	0.003	0.001	0.0	0.002	0.003	0.001	0.002
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS0FA7A69D9	0.002	0.002	0.538	0.003	0.001	0.0	0.002	0.003	0.001	0.002
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS06B0861F1	0.001	0.0	0.0	0.015	0.012	0.0	0.0	0.005	0.113	0.001
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0C98C08DA	0.001	0.0	0.0	0.015	0.012	0.0	0.0	0.005	0.113	0.001
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0B887F7AC	0.001	0.0	0.0	0.015	0.012	0.0	0.0	0.005	0.113	0.001
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0EDD062F7	0.001	0.0	0.0	0.015	0.012	0.0	0.0	0.005	0.113	0.001
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS091B461CB	0.041	0.012	0.023	0.01	0.016	0.11	0.036	0.048	0.013	0.057
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS05B92CCC4	0.041	0.012	0.023	0.01	0.016	0.11	0.036	0.048	0.013	0.057
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS064C772FE	0.041	0.012	0.023	0.01	0.016	0.11	0.036	0.048	0.013	0.057
CCL27	Q9Y4X3	False	CCL27_HUMAN		CPI-SS0D34B5517	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
CCL27	Q9Y4X3	False	CCL27_HUMAN		CPI-SS0B2979A10	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS092C1B321	0.0	0.0	0.0	0.032	0.003	0.001	0.0	0.001	0.001	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS04EE957D8	0.0	0.0	0.0	0.032	0.003	0.001	0.0	0.001	0.001	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS0815A0EE0	0.0	0.0	0.0	0.032	0.003	0.001	0.0	0.001	0.001	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS09199F78C	0.001	0.0	0.125	0.001	0.003	0.0	0.026	0.001	0.02	0.006
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0D57FCA8C	0.001	0.0	0.125	0.001	0.003	0.0	0.026	0.001	0.02	0.006
CCL18	P55774	False	CCL18_HUMAN		CPI-SS041751A4D	0.001	0.002	0.003	0.004	0.016	0.004	0.003	0.018	0.166	0.003
CCL18	P55774	False	CCL18_HUMAN		CPI-SS03188FD02	0.001	0.002	0.003	0.004	0.016	0.004	0.003	0.018	0.166	0.003
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS0C84DF380	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS006C89002	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	0.745	0.795	0.054	0.016	0.037	0.007	0.013	0.055	0.182	0.57
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	1.166	0.917	0.134	0.031	0.085	0.03	0.03	0.109	0.531	1.288
OXTR	P30559	False	OXYR_HUMAN		CPI-SS0C916344D	0.001	0.0	0.018	0.009	0.01	0.007	0.002	0.005	0.002	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS04B547174	0.001	0.0	0.018	0.009	0.01	0.007	0.002	0.005	0.002	0.0
AVPR2	P30518	False	V2R_HUMAN		CPI-SS0FCF733EA	0.0	0.0	0.215	0.0	0.001	0.0	0.0	0.0	0.0	0.0
AVPR1B	P47901	False	V1BR_HUMAN		CPI-SS02D4E44C7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GHRHR	Q02643	False	GHRHR_HUMAN		CPI-SS074050495	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS032AD1183	0.0	0.004	0.324	0.013	0.001	0.001	0.002	0.0	0.002	0.001
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.005	0.004	0.01	0.007	0.071	0.703	0.004	0.137	0.004	0.008
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.002	0.005	0.006	0.006	0.012	0.57	0.003	0.055	0.002	0.001
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0FC42EC80	0.002	0.005	0.006	0.006	0.012	0.57	0.003	0.055	0.002	0.001
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.002	0.005	0.006	0.006	0.012	0.57	0.003	0.055	0.002	0.001
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.002	0.005	0.006	0.006	0.012	0.57	0.003	0.055	0.002	0.001
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.002	0.005	0.006	0.006	0.012	0.57	0.003	0.055	0.002	0.001
EGFR	P00533	False	EGFR_HUMAN		CPI-SS004C23DCE	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.085	0.046	0.263	0.036	0.125	0.35	0.095	0.137	0.038	0.125
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.011	0.023	0.041	0.006	0.012	0.005	0.002	0.015	0.05	0.012
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.004	0.149	0.003	0.003	0.034	0.001	0.007	0.025	0.716	0.002
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.001	0.002	0.001	0.063	0.015	0.024	0.0	0.015	0.005	0.002
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.001	0.002	0.001	0.063	0.015	0.024	0.0	0.015	0.005	0.002
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.001	0.002	0.001	0.063	0.015	0.024	0.0	0.015	0.005	0.002
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.001	0.002	0.001	0.063	0.015	0.024	0.0	0.015	0.005	0.002
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	0.002	0.0	0.0	0.003	0.013	0.001	0.0	0.005	0.0	0.018
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.002	0.0	0.0	0.003	0.013	0.001	0.0	0.005	0.0	0.018
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	0.002	0.0	0.0	0.003	0.013	0.001	0.0	0.005	0.0	0.018
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.002	0.0	0.0	0.003	0.013	0.001	0.0	0.005	0.0	0.018
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.0	0.057	0.016	0.001	0.008	0.008	0.005	0.006	0.123	0.007
BAG6	P46379	False	BAG6_HUMAN		CPI-SS027AFFC0E	0.258	0.389	0.34	0.307	0.222	0.333	0.205	0.2	0.367	0.266
NCR3LG1	Q68D85	False	NR3L1_HUMAN		CPI-SS0F94547B2	0.0	0.002	0.005	0.006	0.002	0.011	0.0	0.002	0.005	0.004
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	0.777	1.046	1.092	1.002	1.03	1.176	0.805	0.998	1.123	0.975
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.007	0.138	0.84	0.238	0.086	0.066	0.085	0.067	0.587	0.036
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.007	0.138	0.84	0.238	0.086	0.066	0.085	0.067	0.587	0.036
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.002	0.0	0.414	0.008	0.001	0.001	0.0	0.0	0.002	0.001
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.002	0.0	0.37	0.038	0.014	0.012	0.011	0.011	0.003	0.002
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.002	0.0	0.37	0.038	0.014	0.012	0.011	0.011	0.003	0.002
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.002	0.0	0.37	0.038	0.014	0.012	0.011	0.011	0.003	0.002
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.006	0.082	0.283	0.152	0.048	0.02	0.074	0.029	0.065	0.012
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.006	0.082	0.283	0.152	0.048	0.02	0.074	0.029	0.065	0.012
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.006	0.082	0.283	0.152	0.048	0.02	0.074	0.029	0.065	0.012
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.006	0.082	0.283	0.152	0.048	0.02	0.074	0.029	0.065	0.012
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.006	0.082	0.283	0.152	0.048	0.02	0.074	0.029	0.065	0.012
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.006	0.082	0.283	0.152	0.048	0.02	0.074	0.029	0.065	0.012
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.0	0.012	0.01	0.036	0.01	0.006	0.0	0.005	0.001	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.0	0.012	0.01	0.036	0.01	0.006	0.0	0.005	0.001	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.0	0.012	0.01	0.036	0.01	0.006	0.0	0.005	0.001	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.0	0.012	0.01	0.036	0.01	0.006	0.0	0.005	0.001	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.0	0.012	0.01	0.036	0.01	0.006	0.0	0.005	0.001	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.0	0.012	0.01	0.036	0.01	0.006	0.0	0.005	0.001	0.0
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.051	0.013	0.033	0.042	0.018	0.04	0.156	0.015	0.048	0.055
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.003	0.0	0.374	0.061	0.045	0.144	0.0	0.048	0.006	0.003
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.003	0.0	0.374	0.061	0.045	0.144	0.0	0.048	0.006	0.003
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.001	0.0	0.008	0.032	0.011	0.01	0.0	0.013	0.005	0.002
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.001	0.0	0.008	0.032	0.011	0.01	0.0	0.013	0.005	0.002
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.001	0.0	0.008	0.032	0.011	0.01	0.0	0.013	0.005	0.002
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.001	0.0	0.008	0.032	0.011	0.01	0.0	0.013	0.005	0.002
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.001	0.028	0.004	0.153	0.072	0.057	0.0	0.05	0.015	0.002
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.003	0.225	0.024	0.002	0.007	0.001	0.0	0.007	0.002	0.001
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.003	0.005	0.011	0.008	0.04	0.068	0.0	0.035	0.005	0.003
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.003	0.005	0.011	0.008	0.04	0.068	0.0	0.035	0.005	0.003
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.003	0.005	0.011	0.008	0.04	0.068	0.0	0.035	0.005	0.003
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05E6D620E	0.044	0.061	0.033	0.058	0.055	0.193	0.02	0.059	0.037	0.026
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS09F973C1A	0.044	0.061	0.033	0.058	0.055	0.193	0.02	0.059	0.037	0.026
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS041888D39	0.044	0.061	0.033	0.058	0.055	0.193	0.02	0.059	0.037	0.026
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS04C396C5D	0.002	0.001	0.002	0.027	0.001	0.0	0.768	0.001	0.0	0.016
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS052127A00	0.002	0.001	0.002	0.027	0.001	0.0	0.768	0.001	0.0	0.016
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.001	0.018	0.001	0.075	0.025	0.001	0.0	0.007	0.003	0.001
NGFR	P08138	False	TNR16_HUMAN		CPI-SS08B85996F	0.001	0.018	0.001	0.075	0.025	0.001	0.0	0.007	0.003	0.001
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.022	0.017	0.026	0.046	0.109	0.464	0.018	0.143	0.024	0.009
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.019	0.049	0.035	0.018	0.008	0.011	0.006	0.008	0.042	0.033
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	0.816	1.919	1.233	1.747	0.945	0.939	1.244	0.739	3.197	0.557
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	0.816	1.919	1.233	1.747	0.945	0.939	1.244	0.739	3.197	0.557
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.584	0.519	0.09	0.116	0.076	0.015	0.188	0.082	0.214	0.748
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	0.584	0.519	0.09	0.116	0.076	0.015	0.188	0.082	0.214	0.748
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.584	0.519	0.09	0.116	0.076	0.015	0.188	0.082	0.214	0.748
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	0.02	0.283	0.166	0.104	0.085	0.012	0.099	0.05	0.72	0.003
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.003	0.005	0.002	0.002	0.002	0.007	0.007	0.005	0.006	0.006
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS04861AD1A	0.005	0.002	0.069	0.007	0.011	0.088	0.018	0.029	0.004	0.029
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS055B305F1	0.0	0.014	0.0	0.0	0.004	0.001	0.0	0.002	0.12	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0A2949959	0.0	0.014	0.0	0.0	0.004	0.001	0.0	0.002	0.12	0.0
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0A2D7895C	0.0	0.0	0.003	0.003	0.027	0.286	0.01	0.045	0.0	0.002
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0322747C2	0.0	0.0	0.003	0.003	0.027	0.286	0.01	0.045	0.0	0.002
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS0D449DE26	0.002	0.13	0.002	0.001	0.003	0.001	0.005	0.002	0.019	0.001
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS042EB8C7A	0.002	0.13	0.002	0.001	0.003	0.001	0.005	0.002	0.019	0.001
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS043E0F61D	0.002	0.13	0.002	0.001	0.003	0.001	0.005	0.002	0.019	0.001
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS05D406038	0.002	0.13	0.002	0.001	0.003	0.001	0.005	0.002	0.019	0.001
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS090987D9C	0.002	0.13	0.002	0.001	0.003	0.001	0.005	0.002	0.019	0.001
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS085C150CE	0.002	0.13	0.002	0.001	0.003	0.001	0.005	0.002	0.019	0.001
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS079DDF890	0.021	0.041	0.162	0.026	0.033	0.055	0.002	0.038	0.021	0.366
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS0B0CF0EDF	0.021	0.041	0.162	0.026	0.033	0.055	0.002	0.038	0.021	0.366
TNFRSF12A	Q9NP84	False	TNR12_HUMAN		CPI-SS02EF3E1BA	0.008	0.069	0.057	0.508	0.21	0.128	0.24	0.156	0.123	0.041
GPRC5B	Q9NZH0	False	GPC5B_HUMAN		CPI-SS08A819670	0.001	0.004	0.386	0.063	0.086	0.028	0.004	0.053	0.014	0.002
HCRTR1	O43613	False	OX1R_HUMAN		CPI-SS084816B12	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.002	0.0
HCRTR2	O43614	False	OX2R_HUMAN		CPI-SS02461AE98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.008	0.056	0.939	0.009	0.014	0.007	0.005	0.01	0.073	0.012
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.001	0.001	0.003	0.036	0.017	0.006	0.0	0.009	0.178	0.001
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS082AD7B6A	0.006	0.011	0.005	0.071	0.013	0.017	0.0	0.01	0.054	0.002
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.125	0.099	0.045	0.02	0.014	0.003	0.113	0.006	0.018	0.043
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.001	0.0	0.001	0.01	0.002	0.029	0.0	0.006	0.001	0.0
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.001	0.006	0.007	0.004	0.023	0.755	0.003	0.081	0.015	0.002
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS05E001125	0.0	0.0	0.001	0.005	0.004	0.001	0.0	0.002	0.0	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.0	0.0	0.001	0.055	0.004	0.002	0.0	0.002	0.0	0.0
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS0FC0CA5ED	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.002	0.0	0.0
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.002	0.001	0.096	0.161	0.011	0.001	0.0	0.007	0.001	0.001
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.002	0.001	0.096	0.161	0.011	0.001	0.0	0.007	0.001	0.001
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	0.104	0.661	0.115	0.167	0.163	0.058	0.696	0.093	0.523	0.563
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.0	0.0	0.002	0.031	0.01	0.023	0.0	0.005	0.006	0.0
CLEC4M	Q9H2X3	False	CLC4M_HUMAN		CPI-SS0829B8FD2	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLEC4M	Q9H2X3	False	CLC4M_HUMAN		CPI-SS00F979E99	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	0.025	0.469	0.108	0.007	0.016	0.012	0.0	0.013	0.281	0.002
